Time,X,Y,Velocity
35.45,354.5,20,10
35.46,354.6,20,10
35.47,354.7,20,10
35.48,354.8,20,10
35.49,354.9,20,10
35.5,355,20,10
35.51,355.1,20,10
35.52,355.2,20,10
35.53,355.3,20,10
35.54,355.4,20,10
35.55,355.5,20,10
35.56,355.6,20,10
35.57,355.7,20,10
35.58,355.8,20,10
35.59,355.9,20,10
35.6,356,20,10
35.61,356.1,20,10
35.62,356.2,20,10
35.63,356.3,20,10
35.64,356.4,20,10
35.65,356.5,20,10
35.66,356.6,20,10
35.67,356.7,20,10
35.68,356.8,20,10
35.69,356.9,20,10
35.7,357,20,10
35.71,357.1,20,10
35.72,357.2,20,10
35.73,357.3,20,10
35.74,357.4,20,10
35.75,357.5,20,10
35.76,357.6,20,10
35.77,357.7,20,10
35.78,357.8,20,10
35.79,357.9,20,10
35.8,358,20,10
35.81,358.1,20,10
35.82,358.2,20,10
35.83,358.3,20,10
35.84,358.4,20,10
35.85,358.5,20,10
35.86,358.6,20,10
35.87,358.7,20,10
35.88,358.8,20,10
35.89,358.9,20,10
35.9,359,20,10
35.91,359.1,20,10
35.92,359.2,20,10
35.93,359.3,20,10
35.94,359.4,20,10
35.95,359.5,20,10
35.96,359.6,20,10
35.97,359.7,20,10
35.98,359.8,20,10
35.99,359.9,20,10
36,360,20,10
36.01,360.1,20,10
36.02,360.2,20,10
36.03,360.3,20,10
36.04,360.4,20,10
36.05,360.5,20,10
36.06,360.6,20,10
36.07,360.7,20,10
36.08,360.8,20,10
36.09,360.9,20,10
36.1,361,20,10
36.11,361.1,20,10
36.12,361.2,20,10
36.13,361.3,20,10
36.14,361.4,20,10
36.15,361.5,20,10
36.16,361.6,20,10
36.17,361.7,20,10
36.18,361.8,20,10
36.19,361.9,20,10
36.2,362,20,10
36.21,362.1,20,10
36.22,362.2,20,10
36.23,362.3,20,10
36.24,362.4,20,10
36.25,362.5,20,10
36.26,362.6,20,10
36.27,362.7,20,10
36.28,362.8,20,10
36.29,362.9,20,10
36.3,363,20,10
36.31,363.1,20,10
36.32,363.2,20,10
36.33,363.3,20,10
36.34,363.4,20,10
36.35,363.5,20,10
36.36,363.6,20,10
36.37,363.7,20,10
36.38,363.8,20,10
36.39,363.9,20,10
36.4,364,20,10
36.41,364.1,20,10
36.42,364.2,20,10
36.43,364.3,20,10
36.44,364.4,20,10
36.45,364.5,20,10
36.46,364.6,20,10
36.47,364.7,20,10
36.48,364.8,20,10
36.49,364.9,20,10
36.5,365,20,10
36.51,365.1,20,10
36.52,365.2,20,10
36.53,365.3,20,10
36.54,365.4,20,10
36.55,365.5,20,10
36.56,365.6,20,10
36.57,365.7,20,10
36.58,365.8,20,10
36.59,365.9,20,10
36.6,366,20,10
36.61,366.1,20,10
36.62,366.2,20,10
36.63,366.3,20,10
36.64,366.4,20,10
36.65,366.5,20,10
36.66,366.6,20,10
36.67,366.7,20,10
36.68,366.8,20,10
36.69,366.9,20,10
36.7,367,20,10
36.71,367.1,20,10
36.72,367.2,20,10
36.73,367.3,20,10
36.74,367.4,20,10
36.75,367.5,20,10
36.76,367.6,20,10
36.77,367.7,20,10
36.78,367.8,20,10
36.79,367.9,20,10
36.8,368,20,10
36.81,368.1,20,10
36.82,368.2,20,10
36.83,368.3,20,10
36.84,368.4,20,10
36.85,368.5,20,10
36.86,368.6,20,10
36.87,368.7,20,10
36.88,368.8,20,10
36.89,368.9,20,10
36.9,369,20,10
36.91,369.1,20,10
36.92,369.2,20,10
36.93,369.3,20,10
36.94,369.4,20,10
36.95,369.5,20,10
36.96,369.6,20,10
36.97,369.7,20,10
36.98,369.8,20,10
36.99,369.9,20,10
37,370,20,10
37.01,370.1,20,10
37.02,370.2,20,10
37.03,370.3,20,10
37.04,370.4,20,10
37.05,370.5,20,10
37.06,370.6,20,10
37.07,370.7,20,10
37.08,370.8,20,10
37.09,370.9,20,10
37.1,371,20,10
37.11,371.1,20,10
37.12,371.2,20,10
37.13,371.3,20,10
37.14,371.4,20,10
37.15,371.5,20,10
37.16,371.6,20,10
37.17,371.7,20,10
37.18,371.8,20,10
37.19,371.9,20,10
37.2,372,20,10
37.21,372.1,20,10
37.22,372.2,20,10
37.23,372.3,20,10
37.24,372.4,20,10
37.25,372.5,20,10
37.26,372.6,20,10
37.27,372.7,20,10
37.28,372.8,20,10
37.29,372.9,20,10
37.3,373,20,10
37.31,373.1,20,10
37.32,373.2,20,10
37.33,373.3,20,10
37.34,373.4,20,10
37.35,373.5,20,10
37.36,373.6,20,10
37.37,373.7,20,10
37.38,373.8,20,10
37.39,373.9,20,10
37.4,374,20,10
37.41,374.1,20,10
37.42,374.2,20,10
37.43,374.3,20,10
37.44,374.4,20,10
37.45,374.5,20,10
37.46,374.6,20,10
37.47,374.7,20,10
37.48,374.8,20,10
37.49,374.9,20,10
37.5,375,20,10
37.51,375.1,20,10
37.52,375.2,20,10
37.53,375.3,20,10
37.54,375.4,20,10
37.55,375.5,20,10
37.56,375.6,20,10
37.57,375.7,20,10
37.58,375.8,20,10
37.59,375.9,20,10
37.6,376,20,10
37.61,376.1,20,10
37.62,376.2,20,10
37.63,376.3,20,10
37.64,376.4,20,10
37.65,376.5,20,10
37.66,376.6,20,10
37.67,376.7,20,10
37.68,376.8,20,10
37.69,376.9,20,10
37.7,377,20,10
37.71,377.1,20,10
37.72,377.2,20,10
37.73,377.3,20,10
37.74,377.4,20,10
37.75,377.5,20,10
37.76,377.6,20,10
37.77,377.7,20,10
37.78,377.8,20,10
37.79,377.9,20,10
37.8,378,20,10
37.81,378.1,20,10
37.82,378.2,20,10
37.83,378.3,20,10
37.84,378.4,20,10
37.85,378.5,20,10
37.86,378.6,20,10
37.87,378.7,20,10
37.88,378.8,20,10
37.89,378.9,20,10
37.9,379,20,10
37.91,379.1,20,10
37.92,379.2,20,10
37.93,379.3,20,10
37.94,379.4,20,10
37.95,379.5,20,10
37.96,379.6,20,10
37.97,379.7,20,10
37.98,379.8,20,10
37.99,379.9,20,10
38,380,20,10
38.01,380.1,20,10
38.02,380.2,20,10
38.03,380.3,20,10
38.04,380.4,20,10
38.05,380.5,20,10
38.06,380.6,20,10
38.07,380.7,20,10
38.08,380.8,20,10
38.09,380.9,20,10
38.1,381,20,10
38.11,381.1,20,10
38.12,381.2,20,10
38.13,381.3,20,10
38.14,381.4,20,10
38.15,381.5,20,10
38.16,381.6,20,10
38.17,381.7,20,10
38.18,381.8,20,10
38.19,381.9,20,10
38.2,382,20,10
38.21,382.1,20,10
38.22,382.2,20,10
38.23,382.3,20,10
38.24,382.4,20,10
38.25,382.5,20,10
38.26,382.6,20,10
38.27,382.7,20,10
38.28,382.8,20,10
38.29,382.9,20,10
38.3,383,20,10
38.31,383.1,20,10
38.32,383.2,20,10
38.33,383.3,20,10
38.34,383.4,20,10
38.35,383.5,20,10
38.36,383.6,20,10
38.37,383.7,20,10
38.38,383.8,20,10
38.39,383.9,20,10
38.4,384,20,10
38.41,384.1,20,10
38.42,384.2,20,10
38.43,384.3,20,10
38.44,384.4,20,10
38.45,384.5,20,10
38.46,384.6,20,10
38.47,384.7,20,10
38.48,384.8,20,10
38.49,384.9,20,10
38.5,385,20,10
38.51,385.1,20,10
38.52,385.2,20,10
38.53,385.3,20,10
38.54,385.4,20,10
38.55,385.5,20,10
38.56,385.6,20,10
38.57,385.7,20,10
38.58,385.8,20,10
38.59,385.9,20,10
38.6,386,20,10
38.61,386.1,20,10
38.62,386.2,20,10
38.63,386.3,20,10
38.64,386.4,20,10
38.65,386.5,20,10
38.66,386.6,20,10
38.67,386.7,20,10
38.68,386.8,20,10
38.69,386.9,20,10
38.7,387,20,10
38.71,387.1,20,10
38.72,387.2,20,10
38.73,387.3,20,10
38.74,387.4,20,10
38.75,387.5,20,10
38.76,387.6,20,10
38.77,387.7,20,10
38.78,387.8,20,10
38.79,387.9,20,10
38.8,388,20,10
38.81,388.1,20,10
38.82,388.2,20,10
38.83,388.3,20,10
38.84,388.4,20,10
38.85,388.5,20,10
38.86,388.6,20,10
38.87,388.7,20,10
38.88,388.8,20,10
38.89,388.9,20,10
38.9,389,20,10
38.91,389.1,20,10
38.92,389.2,20,10
38.93,389.3,20,10
38.94,389.4,20,10
38.95,389.5,20,10
38.96,389.6,20,10
38.97,389.7,20,10
38.98,389.8,20,10
38.99,389.9,20,10
39,390,20,10
39.01,390.1,20,10
39.02,390.2,20,10
39.03,390.3,20,10
39.04,390.4,20,10
39.05,390.5,20,10
39.06,390.6,20,10
39.07,390.7,20,10
39.08,390.8,20,10
39.09,390.9,20,10
39.1,391,20,10
39.11,391.1,20,10
39.12,391.2,20,10
39.13,391.3,20,10
39.14,391.4,20,10
39.15,391.5,20,10
39.16,391.6,20,10
39.17,391.7,20,10
39.18,391.8,20,10
39.19,391.9,20,10
39.2,392,20,10
39.21,392.1,20,10
39.22,392.2,20,10
39.23,392.3,20,10
39.24,392.4,20,10
39.25,392.5,20,10
39.26,392.6,20,10
39.27,392.7,20,10
39.28,392.8,20,10
39.29,392.9,20,10
39.3,393,20,10
39.31,393.1,20,10
39.32,393.2,20,10
39.33,393.3,20,10
39.34,393.4,20,10
39.35,393.5,20,10
39.36,393.6,20,10
39.37,393.7,20,10
39.38,393.8,20,10
39.39,393.9,20,10
39.4,394,20,10
39.41,394.1,20,10
39.42,394.2,20,10
39.43,394.3,20,10
39.44,394.4,20,10
39.45,394.5,20,10
39.46,394.6,20,10
39.47,394.7,20,10
39.48,394.8,20,10
39.49,394.9,20,10
39.5,395,20,10
39.51,395.1,20,10
39.52,395.2,20,10
39.53,395.3,20,10
39.54,395.4,20,10
39.55,395.5,20,10
39.56,395.6,20,10
39.57,395.7,20,10
39.58,395.8,20,10
39.59,395.9,20,10
39.6,396,20,10
39.61,396.1,20,10
39.62,396.2,20,10
39.63,396.3,20,10
39.64,396.4,20,10
39.65,396.5,20,10
39.66,396.6,20,10
39.67,396.7,20,10
39.68,396.8,20,10
39.69,396.9,20,10
39.7,397,20,10
39.71,397.1,20,10
39.72,397.2,20,10
39.73,397.3,20,10
39.74,397.4,20,10
39.75,397.5,20,10
39.76,397.6,20,10
39.77,397.7,20,10
39.78,397.8,20,10
39.79,397.9,20,10
39.8,398,20,10
39.81,398.1,20,10
39.82,398.2,20,10
39.83,398.3,20,10
39.84,398.4,20,10
39.85,398.5,20,10
39.86,398.6,20,10
39.87,398.7,20,10
39.88,398.8,20,10
39.89,398.9,20,10
39.9,399,20,10
39.91,399.1,20,10
39.92,399.2,20,10
39.93,399.3,20,10
39.94,399.4,20,10
39.95,399.5,20,10
39.96,399.6,20,10
39.97,399.7,20,10
39.98,399.8,20,10
39.99,399.9,20,10
40,400,20,10
40.01,400.1,20,10
40.02,400.2,20,10
40.03,400.3,20,10
40.04,400.4,20,10
40.05,400.5,20,10
40.06,400.6,20,10
40.07,400.7,20,10
40.08,400.8,20,10
40.09,400.9,20,10
40.1,401,20,10
40.11,401.1,20,10
40.12,401.2,20,10
40.13,401.3,20,10
40.14,401.4,20,10
40.15,401.5,20,10
40.16,401.6,20,10
40.17,401.7,20,10
40.18,401.8,20,10
40.19,401.9,20,10
40.2,402,20,10
40.21,402.1,20,10
40.22,402.2,20,10
40.23,402.3,20,10
40.24,402.4,20,10
40.25,402.5,20,10
40.26,402.6,20,10
40.27,402.7,20,10
40.28,402.8,20,10
40.29,402.9,20,10
40.3,403,20,10
40.31,403.1,20,10
40.32,403.2,20,10
40.33,403.3,20,10
40.34,403.4,20,10
40.35,403.5,20,10
40.36,403.6,20,10
40.37,403.7,20,10
40.38,403.8,20,10
40.39,403.9,20,10
40.4,404,20,10
40.41,404.1,20,10
40.42,404.2,20,10
40.43,404.3,20,10
40.44,404.4,20,10
40.45,404.5,20,10
40.46,404.6,20,10
40.47,404.7,20,10
40.48,404.8,20,10
40.49,404.9,20,10
40.5,405,20,10
40.51,405.1,20,10
40.52,405.2,20,10
40.53,405.3,20,10
40.54,405.4,20,10
40.55,405.5,20,10
40.56,405.6,20,10
40.57,405.7,20,10
40.58,405.8,20,10
40.59,405.9,20,10
40.6,406,20,10
40.61,406.1,20,10
40.62,406.2,20,10
40.63,406.3,20,10
40.64,406.4,20,10
40.65,406.5,20,10
40.66,406.6,20,10
40.67,406.7,20,10
40.68,406.8,20,10
40.69,406.9,20,10
40.7,407,20,10
40.71,407.1,20,10
40.72,407.2,20,10
40.73,407.3,20,10
40.74,407.4,20,10
40.75,407.5,20,10
40.76,407.6,20,10
40.77,407.7,20,10
40.78,407.8,20,10
40.79,407.9,20,10
40.8,408,20,10
40.81,408.1,20,10
40.82,408.2,20,10
40.83,408.3,20,10
40.84,408.4,20,10
40.85,408.5,20,10
40.86,408.6,20,10
40.87,408.7,20,10
40.88,408.8,20,10
40.89,408.9,20,10
40.9,409,20,10
40.91,409.1,20,10
40.92,409.2,20,10
40.93,409.3,20,10
40.94,409.4,20,10
40.95,409.5,20,10
40.96,409.6,20,10
40.97,409.7,20,10
40.98,409.8,20,10
40.99,409.9,20,10
41,410,20,10
41.01,410.1,20,10
41.02,410.2,20,10
41.03,410.3,20,10
41.04,410.4,20,10
41.05,410.5,20,10
41.06,410.6,20,10
41.07,410.7,20,10
41.08,410.8,20,10
41.09,410.9,20,10
41.1,411,20,10
41.11,411.1,20,10
41.12,411.2,20,10
41.13,411.3,20,10
41.14,411.4,20,10
41.15,411.5,20,10
41.16,411.6,20,10
41.17,411.7,20,10
41.18,411.8,20,10
41.19,411.9,20,10
41.2,412,20,10
41.21,412.1,20,10
41.22,412.2,20,10
41.23,412.3,20,10
41.24,412.4,20,10
41.25,412.5,20,10
41.26,412.6,20,10
41.27,412.7,20,10
41.28,412.8,20,10
41.29,412.9,20,10
41.3,413,20,10
41.31,413.1,20,10
41.32,413.2,20,10
41.33,413.3,20,10
41.34,413.4,20,10
41.35,413.5,20,10
41.36,413.6,20,10
41.37,413.7,20,10
41.38,413.8,20,10
41.39,413.9,20,10
41.4,414,20,10
41.41,414.1,20,10
41.42,414.2,20,10
41.43,414.3,20,10
41.44,414.4,20,10
41.45,414.5,20,10
41.46,414.6,20,10
41.47,414.7,20,10
41.48,414.8,20,10
41.49,414.9,20,10
41.5,415,20,10
41.51,415.1,20,10
41.52,415.2,20,10
41.53,415.3,20,10
41.54,415.4,20,10
41.55,415.5,20,10
41.56,415.6,20,10
41.57,415.7,20,10
41.58,415.8,20,10
41.59,415.9,20,10
41.6,416,20,10
41.61,416.1,20,10
41.62,416.2,20,10
41.63,416.3,20,10
41.64,416.4,20,10
41.65,416.5,20,10
41.66,416.6,20,10
41.67,416.7,20,10
41.68,416.8,20,10
41.69,416.9,20,10
41.7,417,20,10
41.71,417.1,20,10
41.72,417.2,20,10
41.73,417.3,20,10
41.74,417.4,20,10
41.75,417.5,20,10
41.76,417.6,20,10
41.77,417.7,20,10
41.78,417.8,20,10
41.79,417.9,20,10
41.8,418,20,10
41.81,418.1,20,10
41.82,418.2,20,10
41.83,418.3,20,10
41.84,418.4,20,10
41.85,418.5,20,10
41.86,418.6,20,10
41.87,418.7,20,10
41.88,418.8,20,10
41.89,418.9,20,10
41.9,419,20,10
41.91,419.1,20,10
41.92,419.2,20,10
41.93,419.3,20,10
41.94,419.4,20,10
41.95,419.5,20,10
41.96,419.6,20,10
41.97,419.7,20,10
41.98,419.8,20,10
41.99,419.9,20,10
42,420,20,10
42.01,420.1,20,10
42.02,420.2,20,10
42.03,420.3,20,10
42.04,420.4,20,10
42.05,420.5,20,10
42.06,420.6,20,10
42.07,420.7,20,10
42.08,420.8,20,10
42.09,420.9,20,10
42.1,421,20,10
42.11,421.1,20,10
42.12,421.2,20,10
42.13,421.3,20,10
42.14,421.4,20,10
42.15,421.5,20,10
42.16,421.6,20,10
42.17,421.7,20,10
42.18,421.8,20,10
42.19,421.9,20,10
42.2,422,20,10
42.21,422.1,20,10
42.22,422.2,20,10
42.23,422.3,20,10
42.24,422.4,20,10
42.25,422.5,20,10
42.26,422.6,20,10
42.27,422.7,20,10
42.28,422.8,20,10
42.29,422.9,20,10
42.3,423,20,10
42.31,423.1,20,10
42.32,423.2,20,10
42.33,423.3,20,10
42.34,423.4,20,10
42.35,423.5,20,10
42.36,423.6,20,10
42.37,423.7,20,10
42.38,423.8,20,10
42.39,423.9,20,10
42.4,424,20,10
42.41,424.1,20,10
42.42,424.2,20,10
42.43,424.3,20,10
42.44,424.4,20,10
42.45,424.5,20,10
42.46,424.6,20,10
42.47,424.7,20,10
42.48,424.8,20,10
42.49,424.9,20,10
42.5,425,20,10
42.51,425.1,20,10
42.52,425.2,20,10
42.53,425.3,20,10
42.54,425.4,20,10
42.55,425.5,20,10
42.56,425.6,20,10
42.57,425.7,20,10
42.58,425.8,20,10
42.59,425.9,20,10
42.6,426,20,10
42.61,426.1,20,10
42.62,426.2,20,10
42.63,426.3,20,10
42.64,426.4,20,10
42.65,426.5,20,10
42.66,426.6,20,10
42.67,426.7,20,10
42.68,426.8,20,10
42.69,426.9,20,10
42.7,427,20,10
42.71,427.1,20,10
42.72,427.2,20,10
42.73,427.3,20,10
42.74,427.4,20,10
42.75,427.5,20,10
42.76,427.6,20,10
42.77,427.7,20,10
42.78,427.8,20,10
42.79,427.9,20,10
42.8,428,20,10
42.81,428.1,20,10
42.82,428.2,20,10
42.83,428.3,20,10
42.84,428.4,20,10
42.85,428.5,20,10
42.86,428.6,20,10
42.87,428.7,20,10
42.88,428.8,20,10
42.89,428.9,20,10
42.9,429,20,10
42.91,429.1,20,10
42.92,429.2,20,10
42.93,429.3,20,10
42.94,429.4,20,10
42.95,429.5,20,10
42.96,429.6,20,10
42.97,429.7,20,10
42.98,429.8,20,10
42.99,429.9,20,10
43,430,20,10
43.01,430.1,20,10
43.02,430.2,20,10
43.03,430.3,20,10
43.04,430.4,20,10
43.05,430.5,20,10
43.06,430.6,20,10
43.07,430.7,20,10
43.08,430.8,20,10
43.09,430.9,20,10
43.1,431,20,10
43.11,431.1,20,10
43.12,431.2,20,10
43.13,431.3,20,10
43.14,431.4,20,10
43.15,431.5,20,10
43.16,431.6,20,10
43.17,431.7,20,10
43.18,431.8,20,10
43.19,431.9,20,10
43.2,432,20,10
43.21,432.1,20,10
43.22,432.2,20,10
43.23,432.3,20,10
43.24,432.4,20,10
43.25,432.5,20,10
43.26,432.6,20,10
43.27,432.7,20,10
43.28,432.8,20,10
43.29,432.9,20,10
43.3,433,20,10
43.31,433.1,20,10
43.32,433.2,20,10
43.33,433.3,20,10
43.34,433.4,20,10
43.35,433.5,20,10
43.36,433.6,20,10
43.37,433.7,20,10
43.38,433.8,20,10
43.39,433.9,20,10
43.4,434,20,10
43.41,434.1,20,10
43.42,434.2,20,10
43.43,434.3,20,10
43.44,434.4,20,10
43.45,434.5,20,10
43.46,434.6,20,10
43.47,434.7,20,10
43.48,434.8,20,10
43.49,434.9,20,10
43.5,435,20,10
43.51,435.1,20,10
43.52,435.2,20,10
43.53,435.3,20,10
43.54,435.4,20,10
43.55,435.5,20,10
43.56,435.6,20,10
43.57,435.7,20,10
43.58,435.8,20,10
43.59,435.9,20,10
43.6,436,20,10
43.61,436.1,20,10
43.62,436.2,20,10
43.63,436.3,20,10
43.64,436.4,20,10
43.65,436.5,20,10
43.66,436.6,20,10
43.67,436.7,20,10
43.68,436.8,20,10
43.69,436.9,20,10
43.7,437,20,10
43.71,437.1,20,10
43.72,437.2,20,10
43.73,437.3,20,10
43.74,437.4,20,10
43.75,437.5,20,10
43.76,437.6,20,10
43.77,437.7,20,10
43.78,437.8,20,10
43.79,437.9,20,10
43.8,438,20,10
43.81,438.1,20,10
43.82,438.2,20,10
43.83,438.3,20,10
43.84,438.4,20,10
43.85,438.5,20,10
43.86,438.6,20,10
43.87,438.7,20,10
43.88,438.8,20,10
43.89,438.9,20,10
43.9,439,20,10
43.91,439.1,20,10
43.92,439.2,20,10
43.93,439.3,20,10
43.94,439.4,20,10
43.95,439.5,20,10
43.96,439.6,20,10
43.97,439.7,20,10
43.98,439.8,20,10
43.99,439.9,20,10
44,440,20,10
44.01,440.1,20,10
44.02,440.2,20,10
44.03,440.3,20,10
44.04,440.4,20,10
44.05,440.5,20,10
44.06,440.6,20,10
44.07,440.7,20,10
44.08,440.8,20,10
44.09,440.9,20,10
44.1,441,20,10
44.11,441.1,20,10
44.12,441.2,20,10
44.13,441.3,20,10
44.14,441.4,20,10
44.15,441.5,20,10
44.16,441.6,20,10
44.17,441.7,20,10
44.18,441.8,20,10
44.19,441.9,20,10
44.2,442,20,10
44.21,442.1,20,10
44.22,442.2,20,10
44.23,442.3,20,10
44.24,442.4,20,10
44.25,442.5,20,10
44.26,442.6,20,10
44.27,442.7,20,10
44.28,442.8,20,10
44.29,442.9,20,10
44.3,443,20,10
44.31,443.1,20,10
44.32,443.2,20,10
44.33,443.3,20,10
44.34,443.4,20,10
44.35,443.5,20,10
44.36,443.6,20,10
44.37,443.7,20,10
44.38,443.8,20,10
44.39,443.9,20,10
44.4,444,20,10
44.41,444.1,20,10
44.42,444.2,20,10
44.43,444.3,20,10
44.44,444.4,20,10
44.45,444.5,20,10
44.46,444.6,20,10
44.47,444.7,20,10
44.48,444.8,20,10
44.49,444.9,20,10
44.5,445,20,10
44.51,445.1,20,10
44.52,445.2,20,10
44.53,445.3,20,10
44.54,445.4,20,10
44.55,445.5,20,10
44.56,445.6,20,10
44.57,445.7,20,10
44.58,445.8,20,10
44.59,445.9,20,10
44.6,446,20,10
44.61,446.1,20,10
44.62,446.2,20,10
44.63,446.3,20,10
44.64,446.4,20,10
44.65,446.5,20,10
44.66,446.6,20,10
44.67,446.7,20,10
44.68,446.8,20,10
44.69,446.9,20,10
44.7,447,20,10
44.71,447.1,20,10
44.72,447.2,20,10
44.73,447.3,20,10
44.74,447.4,20,10
44.75,447.5,20,10
44.76,447.6,20,10
44.77,447.7,20,10
44.78,447.8,20,10
44.79,447.9,20,10
44.8,448,20,10
44.81,448.1,20,10
44.82,448.2,20,10
44.83,448.3,20,10
44.84,448.4,20,10
44.85,448.5,20,10
44.86,448.6,20,10
44.87,448.7,20,10
44.88,448.8,20,10
44.89,448.9,20,10
44.9,449,20,10
44.91,449.1,20,10
44.92,449.2,20,10
44.93,449.3,20,10
44.94,449.4,20,10
44.95,449.5,20,10
44.96,449.6,20,10
44.97,449.7,20,10
44.98,449.8,20,10
44.99,449.9,20,10
45,450,20,10
45.01,450.1,20,10
45.02,450.2,20,10
45.03,450.3,20,10
45.04,450.4,20,10
45.05,450.5,20,10
45.06,450.6,20,10
45.07,450.7,20,10
45.08,450.8,20,10
45.09,450.9,20,10
45.1,451,20,10
45.11,451.1,20,10
45.12,451.2,20,10
45.13,451.3,20,10
45.14,451.4,20,10
45.15,451.5,20,10
45.16,451.6,20,10
45.17,451.7,20,10
45.18,451.8,20,10
45.19,451.9,20,10
45.2,452,20,10
45.21,452.1,20,10
45.22,452.2,20,10
45.23,452.3,20,10
45.24,452.4,20,10
45.25,452.5,20,10
45.26,452.6,20,10
45.27,452.7,20,10
45.28,452.8,20,10
45.29,452.9,20,10
45.3,453,20,10
45.31,453.1,20,10
45.32,453.2,20,10
45.33,453.3,20,10
45.34,453.4,20,10
45.35,453.5,20,10
45.36,453.6,20,10
45.37,453.7,20,10
45.38,453.8,20,10
45.39,453.9,20,10
45.4,454,20,10
45.41,454.1,20,10
45.42,454.2,20,10
45.43,454.3,20,10
45.44,454.4,20,10
45.45,454.5,20,10
45.46,454.6,20,10
45.47,454.7,20,10
45.48,454.8,20,10
45.49,454.9,20,10
45.5,455,20,10
45.51,455.1,20,10
45.52,455.2,20,10
45.53,455.3,20,10
45.54,455.4,20,10
45.55,455.5,20,10
45.56,455.6,20,10
45.57,455.7,20,10
45.58,455.8,20,10
45.59,455.9,20,10
45.6,456,20,10
45.61,456.1,20,10
45.62,456.2,20,10
45.63,456.3,20,10
45.64,456.4,20,10
45.65,456.5,20,10
45.66,456.6,20,10
45.67,456.7,20,10
45.68,456.8,20,10
45.69,456.9,20,10
45.7,457,20,10
45.71,457.1,20,10
45.72,457.2,20,10
45.73,457.3,20,10
45.74,457.4,20,10
45.75,457.5,20,10
45.76,457.6,20,10
45.77,457.7,20,10
45.78,457.8,20,10
45.79,457.9,20,10
45.8,458,20,10
45.81,458.1,20,10
45.82,458.2,20,10
45.83,458.3,20,10
45.84,458.4,20,10
45.85,458.5,20,10
45.86,458.6,20,10
45.87,458.7,20,10
45.88,458.8,20,10
45.89,458.9,20,10
45.9,459,20,10
45.91,459.1,20,10
45.92,459.2,20,10
45.93,459.3,20,10
45.94,459.4,20,10
45.95,459.5,20,10
45.96,459.6,20,10
45.97,459.7,20,10
45.98,459.8,20,10
45.99,459.9,20,10
46,460,20,10
46.01,460.1,20,10
46.02,460.2,20,10
46.03,460.3,20,10
46.04,460.4,20,10
46.05,460.5,20,10
46.06,460.6,20,10
46.07,460.7,20,10
46.08,460.8,20,10
46.09,460.9,20,10
46.1,461,20,10
46.11,461.1,20,10
46.12,461.2,20,10
46.13,461.3,20,10
46.14,461.4,20,10
46.15,461.5,20,10
46.16,461.6,20,10
46.17,461.7,20,10
46.18,461.8,20,10
46.19,461.9,20,10
46.2,462,20,10
46.21,462.1,20,10
46.22,462.2,20,10
46.23,462.3,20,10
46.24,462.4,20,10
46.25,462.5,20,10
46.26,462.6,20,10
46.27,462.7,20,10
46.28,462.8,20,10
46.29,462.9,20,10
46.3,463,20,10
46.31,463.1,20,10
46.32,463.2,20,10
46.33,463.3,20,10
46.34,463.4,20,10
46.35,463.5,20,10
46.36,463.6,20,10
46.37,463.7,20,10
46.38,463.8,20,10
46.39,463.9,20,10
46.4,464,20,10
46.41,464.1,20,10
46.42,464.2,20,10
46.43,464.3,20,10
46.44,464.4,20,10
46.45,464.5,20,10
46.46,464.6,20,10
46.47,464.7,20,10
46.48,464.8,20,10
46.49,464.9,20,10
46.5,465,20,10
46.51,465.1,20,10
46.52,465.2,20,10
46.53,465.3,20,10
46.54,465.4,20,10
46.55,465.5,20,10
46.56,465.6,20,10
46.57,465.7,20,10
46.58,465.8,20,10
46.59,465.9,20,10
46.6,466,20,10
46.61,466.1,20,10
46.62,466.2,20,10
46.63,466.3,20,10
46.64,466.4,20,10
46.65,466.5,20,10
46.66,466.6,20,10
46.67,466.7,20,10
46.68,466.8,20,10
46.69,466.9,20,10
46.7,467,20,10
46.71,467.1,20,10
46.72,467.2,20,10
46.73,467.3,20,10
46.74,467.4,20,10
46.75,467.5,20,10
46.76,467.6,20,10
46.77,467.7,20,10
46.78,467.8,20,10
46.79,467.9,20,10
46.8,468,20,10
46.81,468.1,20,10
46.82,468.2,20,10
46.83,468.3,20,10
46.84,468.4,20,10
46.85,468.5,20,10
46.86,468.6,20,10
46.87,468.7,20,10
46.88,468.8,20,10
46.89,468.9,20,10
46.9,469,20,10
46.91,469.1,20,10
46.92,469.2,20,10
46.93,469.3,20,10
46.94,469.4,20,10
46.95,469.5,20,10
46.96,469.6,20,10
46.97,469.7,20,10
46.98,469.8,20,10
46.99,469.9,20,10
47,470,20,10
47.01,470.1,20,10
47.02,470.2,20,10
47.03,470.3,20,10
47.04,470.4,20,10
47.05,470.5,20,10
47.06,470.6,20,10
47.07,470.7,20,10
47.08,470.8,20,10
47.09,470.9,20,10
47.1,471,20,10
47.11,471.1,20,10
47.12,471.2,20,10
47.13,471.3,20,10
47.14,471.4,20,10
47.15,471.5,20,10
47.16,471.6,20,10
47.17,471.7,20,10
47.18,471.8,20,10
47.19,471.9,20,10
47.2,472,20,10
47.21,472.1,20,10
47.22,472.2,20,10
47.23,472.3,20,10
47.24,472.4,20,10
47.25,472.5,20,10
47.26,472.6,20,10
47.27,472.7,20,10
47.28,472.8,20,10
47.29,472.9,20,10
47.3,473,20,10
47.31,473.1,20,10
